subbasn,ar_sqkm,grd_cells,gen_flux,out_flux,ret_final,method
8410.0,767.0948851,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8411.0,767.0948851,2,44.6956871,44.6956871,0.75,Fixed (Size <= 4 Grids)
8412.0,767.0948851,2,0.0,0.0,,Masked (No Data)
8413.0,5053.027546,16,0.0,0.0,,Masked (No Data)
8414.0,2301.284655,8,0.0,0.0,,Masked (No Data)
8415.0,1560.473344,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8416.0,767.0948851,2,150.79851618,150.79851618,0.75,Fixed (Size <= 4 Grids)
8417.0,767.0948851,2,272.75558894,272.75558894,0.75,Fixed (Size <= 4 Grids)
8418.0,767.0948851,4,214.27398636,214.27398636,0.75,Fixed (Size <= 4 Grids)
8419.0,767.0948851,4,510.3980601,510.3980601,0.75,Fixed (Size <= 4 Grids)
8420.0,767.0948851,2,479.00083093,479.00083093,0.75,Fixed (Size <= 4 Grids)
8421.0,767.0948851,2,481.55273827,481.55273827,0.75,Fixed (Size <= 4 Grids)
8422.0,767.0948851,2,473.23470215,473.23470215,0.75,Fixed (Size <= 4 Grids)
8423.0,767.0948851,2,253.3952576,253.3952576,0.75,Fixed (Size <= 4 Grids)
8424.0,767.0948851,4,119.7130937,119.7130937,0.75,Fixed (Size <= 4 Grids)
8425.0,767.0948851,4,250.72245336,250.72245336,0.75,Fixed (Size <= 4 Grids)
8426.0,767.0948851,4,61.034800618999995,61.034800618999995,0.75,Fixed (Size <= 4 Grids)
8427.0,767.0948851,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8428.0,767.0948851,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8429.0,1560.473344,7,403.05766482,98.93039312,0.754550274675508,Calculated
8430.0,767.0948851,4,119.352726755,119.352726755,0.75,Fixed (Size <= 4 Grids)
8431.0,767.0948851,2,29.45944806,29.45944806,0.75,Fixed (Size <= 4 Grids)
8432.0,3147.230261,7,1327.78965286,168.520126,0.873082211751677,Calculated
8433.0,767.0948851,2,214.76208423,214.76208423,0.75,Fixed (Size <= 4 Grids)
8434.0,767.0948851,2,435.20901842,435.20901842,0.75,Fixed (Size <= 4 Grids)
8435.0,2353.851802,5,712.17270084,180.5787006,0.746439732403377,Calculated
8436.0,1534.18977,6,645.195787388,394.18313363999994,0.389048810693876,Calculated
8437.0,2301.284655,6,1153.196763789,565.626622029,0.509514213194157,Calculated
8438.0,767.0948851,2,316.85551756,316.85551756,0.75,Fixed (Size <= 4 Grids)
8439.0,767.0948851,2,252.489784591,252.489784591,0.75,Fixed (Size <= 4 Grids)
8440.0,767.0948851,2,138.77491887,138.77491887,0.75,Fixed (Size <= 4 Grids)
8441.0,5369.664196,14,664.7079141520001,45.607147042,0.931387687627906,Calculated
8442.0,767.0948851,2,41.01918212,41.01918212,0.75,Fixed (Size <= 4 Grids)
8443.0,767.0948851,2,15.41290327,15.41290327,0.75,Fixed (Size <= 4 Grids)
8444.0,767.0948851,4,88.38541871,88.38541871,0.75,Fixed (Size <= 4 Grids)
8445.0,767.0948851,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8446.0,767.0948851,2,49.66273202,49.66273202,0.75,Fixed (Size <= 4 Grids)
8447.0,1534.18977,4,264.134888515,186.159149515,0.295211811807178,Calculated
8448.0,767.0948851,4,159.15031536,159.15031536,0.75,Fixed (Size <= 4 Grids)
8449.0,767.0948851,4,72.687559711,72.687559711,0.75,Fixed (Size <= 4 Grids)
8450.0,1534.18977,4,252.78739687,71.98844854000001,0.715221370086653,Calculated
8451.0,1534.18977,4,323.08767751,263.43719215,0.184626308931741,Calculated
8452.0,767.0948851,2,93.754009648,93.754009648,0.75,Fixed (Size <= 4 Grids)
8453.0,767.0948851,2,19.605116955,19.605116955,0.75,Fixed (Size <= 4 Grids)
8454.0,767.0948851,4,76.267586048,76.267586048,0.75,Fixed (Size <= 4 Grids)
8455.0,767.0948851,4,118.58755957,118.58755957,0.75,Fixed (Size <= 4 Grids)
8456.0,767.0948851,4,9.425308137,9.425308137,0.75,Fixed (Size <= 4 Grids)
8457.0,767.0948851,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8458.0,767.0948851,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8459.0,740.7485575,4,14.21808858,14.21808858,0.75,Fixed (Size <= 4 Grids)
8460.0,740.7485575,4,91.675634128,91.675634128,0.75,Fixed (Size <= 4 Grids)
8461.0,740.7485575,2,129.254066798,129.254066798,0.75,Fixed (Size <= 4 Grids)
8462.0,740.7485575,2,106.61430941,106.61430941,0.75,Fixed (Size <= 4 Grids)
8463.0,1481.497115,8,111.646057708,22.783880552,0.795927585624303,Calculated
8464.0,740.7485575,4,73.252771447,73.252771447,0.75,Fixed (Size <= 4 Grids)
8465.0,740.7485575,4,33.30853428,33.30853428,0.75,Fixed (Size <= 4 Grids)
8466.0,740.7485575,2,23.858137405999997,23.858137405999997,0.75,Fixed (Size <= 4 Grids)
8467.0,740.7485575,4,5.02537468,5.02537468,0.75,Fixed (Size <= 4 Grids)
8468.0,740.7485575,4,5.798272422,5.798272422,0.75,Fixed (Size <= 4 Grids)
8469.0,740.7485575,6,8.261015710999999,8.261015710999999,0.6664,Size Mean (Size 6)
8470.0,740.7485575,4,79.97815996,79.97815996,0.75,Fixed (Size <= 4 Grids)
8471.0,740.7485575,4,35.782312364,35.782312364,0.75,Fixed (Size <= 4 Grids)
8472.0,740.7485575,4,88.408515986,88.408515986,0.75,Fixed (Size <= 4 Grids)
8473.0,740.7485575,2,4.090709132,4.090709132,0.75,Fixed (Size <= 4 Grids)
8474.0,740.7485575,2,75.389196997,75.389196997,0.75,Fixed (Size <= 4 Grids)
8475.0,740.7485575,2,8.679417527,8.679417527,0.75,Fixed (Size <= 4 Grids)
8476.0,740.7485575,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8477.0,1481.497115,4,93.908748181,79.593149733,0.152441585318634,Calculated
8478.0,1481.497115,4,46.160451182,13.67631481,0.703722245779673,Calculated
8479.0,740.7485575,2,10.57441388,10.57441388,0.75,Fixed (Size <= 4 Grids)
8480.0,740.7485575,4,23.438655841,23.438655841,0.75,Fixed (Size <= 4 Grids)
8481.0,740.7485575,6,31.845259001,31.845259001,0.6664,Size Mean (Size 6)
8482.0,740.7485575,4,8.148176432,8.148176432,0.75,Fixed (Size <= 4 Grids)
8483.0,740.7485575,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8484.0,740.7485575,4,51.214239232,51.214239232,0.75,Fixed (Size <= 4 Grids)
8485.0,740.7485575,4,14.367258754000002,14.367258754000002,0.75,Fixed (Size <= 4 Grids)
8486.0,740.7485575,2,24.746053094,24.746053094,0.75,Fixed (Size <= 4 Grids)
8487.0,2222.245672,8,0.0,0.0,0.7054,Size Mean (Size 8)
8488.0,1481.497115,6,129.717221435,84.96549419,0.344994494562348,Calculated
8489.0,740.7485575,2,20.400995906,20.400995906,0.75,Fixed (Size <= 4 Grids)
8490.0,740.7485575,4,101.482961848,101.482961848,0.75,Fixed (Size <= 4 Grids)
8491.0,740.7485575,6,48.191870978,48.191870978,0.6664,Size Mean (Size 6)
8492.0,740.7485575,4,58.19681801,58.19681801,0.75,Fixed (Size <= 4 Grids)
8493.0,740.7485575,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8494.0,740.7485575,4,7.053227969,7.053227969,0.75,Fixed (Size <= 4 Grids)
8495.0,1481.497115,4,186.444627089,117.72559926,0.368576069484677,Calculated
8496.0,2222.245672,8,184.38820642,25.50069355,0.861701059709239,Calculated
8497.0,740.7485575,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8498.0,740.7485575,4,58.19088321,58.19088321,0.75,Fixed (Size <= 4 Grids)
8499.0,740.7485575,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8500.0,1455.090163,5,0.0,0.0,0.7089,Size Mean (Size 5)
8501.0,740.7485575,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8502.0,740.7485575,2,50.59286109,50.59286109,0.75,Fixed (Size <= 4 Grids)
8503.0,740.7485575,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8504.0,740.7485575,4,29.197940888,29.197940888,0.75,Fixed (Size <= 4 Grids)
8505.0,2169.431769,15,585.70663056,42.774991202,0.92696857271173,Calculated
8506.0,740.7485575,4,23.58583836,23.58583836,0.75,Fixed (Size <= 4 Grids)
8507.0,740.7485575,4,88.46408899,88.46408899,0.75,Fixed (Size <= 4 Grids)
8508.0,2169.431769,12,0.0,0.0,0.7836,Size Mean (Size 12)
8509.0,2169.431769,7,0.0,0.0,0.7443,Size Mean (Size 7)
8510.0,740.7485575,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8511.0,2169.431769,7,0.0,0.0,0.7443,Size Mean (Size 7)
8512.0,740.7485575,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8513.0,2169.431769,15,361.768658346,58.50411176,0.838283083925844,Calculated
8514.0,2169.431769,11,0.0,0.0,0.8198,Size Mean (Size 11)
8515.0,740.7485575,4,43.75622011,43.75622011,0.75,Fixed (Size <= 4 Grids)
8516.0,740.7485575,2,219.9836792,219.9836792,0.75,Fixed (Size <= 4 Grids)
8517.0,740.7485575,2,32.21855288,32.21855288,0.75,Fixed (Size <= 4 Grids)
8518.0,740.7485575,2,21.272568337,21.272568337,0.75,Fixed (Size <= 4 Grids)
8519.0,740.7485575,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8520.0,740.7485575,4,0.0,0.0,,Masked (No Data)
8521.0,740.7485575,4,0.0,0.0,,Masked (No Data)
8522.0,740.7485575,4,0.0,0.0,,Masked (No Data)
8523.0,740.7485575,2,0.0,0.0,,Masked (No Data)
8524.0,740.7485575,2,0.0,0.0,,Masked (No Data)
8525.0,740.7485575,2,0.0,0.0,,Masked (No Data)
8526.0,1455.090163,4,0.0,0.0,,Masked (No Data)
8527.0,1455.090163,8,0.0,0.0,,Masked (No Data)
8528.0,740.7485575,6,0.0,0.0,,Masked (No Data)
8529.0,740.7485575,4,0.0,0.0,,Masked (No Data)
8530.0,740.7485575,4,0.0,0.0,,Masked (No Data)
8531.0,2169.431769,8,0.0,0.0,,Masked (No Data)
8532.0,740.7485575,2,0.0,0.0,,Masked (No Data)
8533.0,1455.090163,4,0.0,0.0,,Masked (No Data)
8534.0,1455.090163,4,0.0,0.0,,Masked (No Data)
8535.0,740.7485575,4,0.0,0.0,,Masked (No Data)
8536.0,2857.307936,17,0.0,0.0,,Masked (No Data)
8537.0,2142.966331,10,0.0,0.0,,Masked (No Data)
8538.0,2142.966331,10,0.0,0.0,,Masked (No Data)
8539.0,2804.320718,12,0.0,0.0,,Masked (No Data)
8540.0,2142.966331,5,0.0,0.0,,Masked (No Data)
8541.0,2804.320718,6,0.0,0.0,,Masked (No Data)
8542.0,2804.320718,6,0.0,0.0,,Masked (No Data)
8543.0,3015.686885,8,0.0,0.0,,Masked (No Data)
8544.0,740.7485575,2,0.0,0.0,,Masked (No Data)
8545.0,740.7485575,2,0.0,0.0,,Masked (No Data)
8546.0,740.7485575,2,0.0,0.0,,Masked (No Data)
8547.0,740.7485575,4,100.5072816,100.5072816,0.75,Fixed (Size <= 4 Grids)
8548.0,2274.938328,8,0.0,0.0,0.7054,Size Mean (Size 8)
8549.0,740.7485575,4,196.201787909,196.201787909,0.75,Fixed (Size <= 4 Grids)
8550.0,740.7485575,2,171.88685183,171.88685183,0.75,Fixed (Size <= 4 Grids)
8551.0,740.7485575,2,300.03030123,300.03030123,0.75,Fixed (Size <= 4 Grids)
8552.0,740.7485575,2,203.983245912,203.983245912,0.75,Fixed (Size <= 4 Grids)
8553.0,740.7485575,2,165.398350514,165.398350514,0.75,Fixed (Size <= 4 Grids)
8554.0,740.7485575,2,379.07752788,379.07752788,0.75,Fixed (Size <= 4 Grids)
8555.0,740.7485575,4,139.2500152,139.2500152,0.75,Fixed (Size <= 4 Grids)
8556.0,740.7485575,4,151.00306781,151.00306781,0.75,Fixed (Size <= 4 Grids)
8557.0,740.7485575,4,257.7278167,257.7278167,0.75,Fixed (Size <= 4 Grids)
8558.0,740.7485575,2,626.14136981,626.14136981,0.75,Fixed (Size <= 4 Grids)
8559.0,740.7485575,2,338.57515008,338.57515008,0.75,Fixed (Size <= 4 Grids)
8560.0,740.7485575,2,239.57164983,239.57164983,0.75,Fixed (Size <= 4 Grids)
8561.0,740.7485575,2,334.11328721,334.11328721,0.75,Fixed (Size <= 4 Grids)
8562.0,740.7485575,2,263.71335047,263.71335047,0.75,Fixed (Size <= 4 Grids)
8563.0,740.7485575,4,295.40909983,295.40909983,0.75,Fixed (Size <= 4 Grids)
8564.0,740.7485575,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8565.0,740.7485575,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8566.0,740.7485575,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8567.0,740.7485575,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8568.0,740.7485575,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8569.0,740.7485575,2,89.99563388,89.99563388,0.75,Fixed (Size <= 4 Grids)
8570.0,740.7485575,2,20.64304476,20.64304476,0.75,Fixed (Size <= 4 Grids)
8571.0,740.7485575,2,120.0103317,120.0103317,0.75,Fixed (Size <= 4 Grids)
8572.0,740.7485575,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8573.0,740.7485575,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8574.0,740.7485575,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8575.0,740.7485575,4,30.85286163,30.85286163,0.75,Fixed (Size <= 4 Grids)
8576.0,740.7485575,4,77.22360222,77.22360222,0.75,Fixed (Size <= 4 Grids)
8577.0,740.7485575,4,48.807360182,48.807360182,0.75,Fixed (Size <= 4 Grids)
8578.0,740.7485575,2,112.971630755,112.971630755,0.75,Fixed (Size <= 4 Grids)
8579.0,740.7485575,2,320.57903796200003,320.57903796200003,0.75,Fixed (Size <= 4 Grids)
8580.0,1481.497115,6,347.217860504,222.469670488,0.359279300422286,Calculated
8581.0,1481.497115,4,109.943843554,22.021715414,0.799700331531671,Calculated
8582.0,740.7485575,2,35.545375884,35.545375884,0.75,Fixed (Size <= 4 Grids)
8583.0,1507.843443,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8584.0,740.7485575,2,138.99558267999998,138.99558267999998,0.75,Fixed (Size <= 4 Grids)
8585.0,740.7485575,2,27.3039454,27.3039454,0.75,Fixed (Size <= 4 Grids)
8586.0,740.7485575,2,21.20419655,21.20419655,0.75,Fixed (Size <= 4 Grids)
8587.0,740.7485575,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8588.0,714.3416057,3,74.610237852,74.610237852,0.75,Fixed (Size <= 4 Grids)
8589.0,714.3416057,6,70.72411020199999,70.72411020199999,0.6664,Size Mean (Size 6)
8590.0,2143.024817,15,431.924146359,93.603401969,0.783287406462337,Calculated
8591.0,714.3416057,6,68.102763246,68.102763246,0.6664,Size Mean (Size 6)
8592.0,714.3416057,6,55.17147688,55.17147688,0.6664,Size Mean (Size 6)
8593.0,714.3416057,3,92.820789796,92.820789796,0.75,Fixed (Size <= 4 Grids)
8594.0,714.3416057,3,47.953279517,47.953279517,0.75,Fixed (Size <= 4 Grids)
8595.0,714.3416057,6,44.673171909,44.673171909,0.6664,Size Mean (Size 6)
8596.0,714.3416057,6,52.983676282,52.983676282,0.6664,Size Mean (Size 6)
8597.0,714.3416057,6,0.0,0.0,0.6664,Size Mean (Size 6)
8598.0,714.3416057,6,59.16382443,59.16382443,0.6664,Size Mean (Size 6)
8599.0,714.3416057,6,0.538775705,0.538775705,0.6664,Size Mean (Size 6)
8600.0,714.3416057,3,31.553007033,31.553007033,0.75,Fixed (Size <= 4 Grids)
8601.0,714.3416057,3,13.909774408,13.909774408,0.75,Fixed (Size <= 4 Grids)
8602.0,714.3416057,3,46.46425774,46.46425774,0.75,Fixed (Size <= 4 Grids)
8603.0,714.3416057,6,0.0,0.0,0.6664,Size Mean (Size 6)
8604.0,714.3416057,6,0.0,0.0,0.6664,Size Mean (Size 6)
8605.0,714.3416057,3,21.75778113,21.75778113,0.75,Fixed (Size <= 4 Grids)
8606.0,714.3416057,3,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8607.0,714.3416057,6,24.15622713,24.15622713,0.6664,Size Mean (Size 6)
8608.0,714.3416057,6,0.0,0.0,0.6664,Size Mean (Size 6)
8609.0,714.3416057,3,25.86703424,25.86703424,0.75,Fixed (Size <= 4 Grids)
8610.0,714.3416057,3,88.86897451,88.86897451,0.75,Fixed (Size <= 4 Grids)
8611.0,714.3416057,3,58.377994869,58.377994869,0.75,Fixed (Size <= 4 Grids)
8612.0,714.3416057,6,59.85756719,59.85756719,0.6664,Size Mean (Size 6)
8613.0,714.3416057,9,92.048430237,92.048430237,0.7457,Size Mean (Size 9)
8614.0,714.3416057,6,52.573885835,52.573885835,0.6664,Size Mean (Size 6)
8615.0,714.3416057,6,119.317344215,119.317344215,0.6664,Size Mean (Size 6)
8616.0,714.3416057,6,37.33944655,37.33944655,0.6664,Size Mean (Size 6)
8617.0,714.3416057,3,4.027987903,4.027987903,0.75,Fixed (Size <= 4 Grids)
8618.0,714.3416057,3,48.36443199,48.36443199,0.75,Fixed (Size <= 4 Grids)
8619.0,714.3416057,3,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8620.0,714.3416057,6,16.56734834,16.56734834,0.6664,Size Mean (Size 6)
8621.0,714.3416057,9,0.0,0.0,0.7457,Size Mean (Size 9)
8622.0,714.3416057,6,0.0,0.0,0.6664,Size Mean (Size 6)
8623.0,714.3416057,6,79.71321403,79.71321403,0.6664,Size Mean (Size 6)
8624.0,714.3416057,6,15.47337846,15.47337846,0.6664,Size Mean (Size 6)
8625.0,714.3416057,3,82.78279964000001,82.78279964000001,0.75,Fixed (Size <= 4 Grids)
8626.0,714.3416057,6,417.91406776,417.91406776,0.6664,Size Mean (Size 6)
8627.0,2143.024817,9,1151.91509571,245.90827126,0.786522225313463,Calculated
8628.0,714.3416057,3,58.83977784,58.83977784,0.75,Fixed (Size <= 4 Grids)
8629.0,714.3416057,9,56.03578095,56.03578095,0.7457,Size Mean (Size 9)
8630.0,714.3416057,6,0.0,0.0,0.6664,Size Mean (Size 6)
8631.0,714.3416057,3,0.0,0.0,,Masked (No Data)
8632.0,714.3416057,6,0.0,0.0,,Masked (No Data)
8633.0,714.3416057,9,0.0,0.0,,Masked (No Data)
8634.0,714.3416057,6,0.0,0.0,,Masked (No Data)
8635.0,714.3416057,6,0.0,0.0,,Masked (No Data)
8636.0,2857.366423,12,0.0,0.0,,Masked (No Data)
8637.0,26241.4333,64,0.0,0.0,,Masked (No Data)
8638.0,714.3416057,3,0.0,0.0,,Masked (No Data)
8639.0,714.3416057,3,0.0,0.0,,Masked (No Data)
8640.0,714.3416057,3,0.0,0.0,,Masked (No Data)
8641.0,714.3416057,3,0.0,0.0,,Masked (No Data)
8642.0,714.3416057,3,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8643.0,714.3416057,3,67.89228578,67.89228578,0.75,Fixed (Size <= 4 Grids)
8644.0,714.3416057,3,712.47206003,712.47206003,0.75,Fixed (Size <= 4 Grids)
8645.0,714.3416057,3,398.60175403,398.60175403,0.75,Fixed (Size <= 4 Grids)
8646.0,714.3416057,3,125.41465075,125.41465075,0.75,Fixed (Size <= 4 Grids)
8647.0,714.3416057,6,362.2601058,362.2601058,0.6664,Size Mean (Size 6)
8648.0,714.3416057,6,231.279328602,231.279328602,0.6664,Size Mean (Size 6)
8649.0,714.3416057,3,73.72705165,73.72705165,0.75,Fixed (Size <= 4 Grids)
8650.0,714.3416057,3,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8651.0,714.3416057,3,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8652.0,714.3416057,3,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8653.0,12698.05016,33,0.0,0.0,0.9706,Size Mean (Size 33)
8654.0,3571.708028,18,1094.062467249,147.384686109,0.865286772445822,Calculated
8655.0,2883.773375,14,665.9292477179999,107.76358983,0.838175616705103,Calculated
8656.0,2195.838721,8,0.0,0.0,0.7054,Size Mean (Size 8)
8657.0,714.3416057,3,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8658.0,1455.090163,4,99.981755362,20.334742662,0.796615466608135,Calculated
8659.0,714.3416057,3,26.55387073,26.55387073,0.75,Fixed (Size <= 4 Grids)
8660.0,714.3416057,3,24.46510767,24.46510767,0.75,Fixed (Size <= 4 Grids)
8661.0,2195.838721,7,195.480513285,45.17435671,0.76890608710374,Calculated
8662.0,714.3416057,6,58.596820769999994,58.596820769999994,0.6664,Size Mean (Size 6)
8663.0,2936.587278,12,347.198252711,38.96940429,0.887760367496903,Calculated
8664.0,714.3416057,6,71.88221153,71.88221153,0.6664,Size Mean (Size 6)
8665.0,714.3416057,6,25.523877069,25.523877069,0.6664,Size Mean (Size 6)
8668.0,687.8761674,4,59.779823119,59.779823119,0.75,Fixed (Size <= 4 Grids)
8669.0,687.8761674,4,34.494202297,34.494202297,0.75,Fixed (Size <= 4 Grids)
8670.0,687.8761674,4,109.833423562,109.833423562,0.75,Fixed (Size <= 4 Grids)
8671.0,687.8761674,4,38.572281576,38.572281576,0.75,Fixed (Size <= 4 Grids)
8672.0,687.8761674,2,33.015075929999995,33.015075929999995,0.75,Fixed (Size <= 4 Grids)
8673.0,687.8761674,2,59.583005854,59.583005854,0.75,Fixed (Size <= 4 Grids)
8674.0,687.8761674,4,90.88381823,90.88381823,0.75,Fixed (Size <= 4 Grids)
8675.0,687.8761674,4,44.078272791,44.078272791,0.75,Fixed (Size <= 4 Grids)
8676.0,687.8761674,6,0.0,0.0,0.6664,Size Mean (Size 6)
8677.0,687.8761674,2,16.85248018,16.85248018,0.75,Fixed (Size <= 4 Grids)
8678.0,687.8761674,4,57.06802128,57.06802128,0.75,Fixed (Size <= 4 Grids)
8679.0,687.8761674,6,25.12730097,25.12730097,0.6664,Size Mean (Size 6)
8680.0,687.8761674,4,27.34792746,27.34792746,0.75,Fixed (Size <= 4 Grids)
8681.0,687.8761674,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8682.0,687.8761674,2,11.64727327,11.64727327,0.75,Fixed (Size <= 4 Grids)
8683.0,687.8761674,2,32.21108842,32.21108842,0.75,Fixed (Size <= 4 Grids)
8684.0,687.8761674,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8685.0,687.8761674,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8686.0,687.8761674,4,4.408682775,4.408682775,0.75,Fixed (Size <= 4 Grids)
8687.0,687.8761674,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8688.0,687.8761674,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8689.0,687.8761674,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8690.0,687.8761674,6,107.18210951,107.18210951,0.6664,Size Mean (Size 6)
8691.0,687.8761674,4,18.46149133,18.46149133,0.75,Fixed (Size <= 4 Grids)
8692.0,687.8761674,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8693.0,1402.217773,5,313.443790735,25.51056793,0.918611985038275,Calculated
8694.0,1402.217773,5,193.331831206,43.858087308,0.773146061699131,Calculated
8695.0,2063.628502,8,531.58866371,64.038668826,0.879533418980253,Calculated
8696.0,687.8761674,4,176.916840747,176.916840747,0.75,Fixed (Size <= 4 Grids)
8697.0,687.8761674,4,206.28736727,206.28736727,0.75,Fixed (Size <= 4 Grids)
8698.0,2063.628502,6,740.643543644,394.511837925,0.46733912512896,Calculated
8699.0,2063.628502,10,447.936108106,163.202683916,0.635656333654219,Calculated
8700.0,1349.230555,6,259.604314343,85.59976225,0.670268337155206,Calculated
8701.0,1349.230555,6,247.72054893,61.333102100000005,0.752410115491342,Calculated
8702.0,687.8761674,2,124.36069518,124.36069518,0.75,Fixed (Size <= 4 Grids)
8703.0,687.8761674,2,269.59237491,269.59237491,0.75,Fixed (Size <= 4 Grids)
8704.0,687.8761674,2,66.39836987000001,66.39836987000001,0.75,Fixed (Size <= 4 Grids)
8705.0,687.8761674,2,41.21287123,41.21287123,0.75,Fixed (Size <= 4 Grids)
8706.0,687.8761674,6,103.2009287,103.2009287,0.6664,Size Mean (Size 6)
8707.0,687.8761674,4,0.0,0.0,,Masked (No Data)
8708.0,687.8761674,2,0.0,0.0,,Masked (No Data)
8709.0,687.8761674,2,0.0,0.0,,Masked (No Data)
8710.0,687.8761674,2,0.0,0.0,,Masked (No Data)
8711.0,687.8761674,4,0.0,0.0,,Masked (No Data)
8712.0,687.8761674,6,0.0,0.0,,Masked (No Data)
8713.0,687.8761674,4,0.0,0.0,,Masked (No Data)
8714.0,687.8761674,4,0.0,0.0,,Masked (No Data)
8715.0,687.8761674,4,0.0,0.0,,Masked (No Data)
8716.0,687.8761674,2,0.0,0.0,,Masked (No Data)
8717.0,687.8761674,2,0.0,0.0,,Masked (No Data)
8718.0,687.8761674,2,0.0,0.0,,Masked (No Data)
8719.0,2090.09394,12,0.0,0.0,,Masked (No Data)
8720.0,3439.380837,10,0.0,0.0,,Masked (No Data)
8721.0,687.8761674,4,364.31622934,364.31622934,0.75,Fixed (Size <= 4 Grids)
8722.0,687.8761674,4,170.02065017,170.02065017,0.75,Fixed (Size <= 4 Grids)
8723.0,687.8761674,2,362.963968402,362.963968402,0.75,Fixed (Size <= 4 Grids)
8724.0,687.8761674,2,197.9837882,197.9837882,0.75,Fixed (Size <= 4 Grids)
8725.0,687.8761674,2,227.528925372,227.528925372,0.75,Fixed (Size <= 4 Grids)
8726.0,687.8761674,4,17.38231867,17.38231867,0.75,Fixed (Size <= 4 Grids)
8727.0,687.8761674,4,20.93050355,20.93050355,0.75,Fixed (Size <= 4 Grids)
8728.0,687.8761674,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8729.0,687.8761674,2,26.19638619,26.19638619,0.75,Fixed (Size <= 4 Grids)
8730.0,687.8761674,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8731.0,687.8761674,4,61.81867212,61.81867212,0.75,Fixed (Size <= 4 Grids)
8732.0,2063.628502,8,706.823670766,310.375062656,0.560887565749404,Calculated
8733.0,2116.559379,7,949.71692812,378.54071506,0.601417323570998,Calculated
8734.0,1402.217773,4,592.25889565,249.26004552,0.579136679329335,Calculated
